произведение	делание	исполнение	производство	процедура	создание	процесс	транзакция	подвиг	Наши <b><font color="#cc0000">действия</font></b> не направлены на ограничение транзита нефти через Беларусь.	479_263										
компания	фирма	дело							<b><font color="#cc0000">Организация</font></b> надежной системы связи на предприятиях добывающей промышленности - это жизненная необходимость для управления важнейшими производственными процессами, в том числе и для обеспечения промышленной безопасности.	480_264										
компания	фирма	дело							Первого же взгляда графу было достаточно, чтобы убедиться в том, что братья собрались в какое-то серьезное <b><font color="#cc0000">предприятие</font></b>: из-под плащей у братьев торчали концы шпаг, как полагается, но кроме шпаг при них были пистолеты.	481_264										
компания	фирма	дело							<b><font color="#cc0000">Организация</font></b> войск оставляла желать лучшего.	482_264										
компания	фирма	дело							Дельцы бросали свои <b><font color="#cc0000">предприятия</font></b>, работники ― свои ремесла для того, чтобы отдаться молитве и покаянию.	483_264										
компания	фирма	дело							Оценка основных фондов <b><font color="#cc0000">предприятий</font></b> республики дана в разрезе по отраслям по полной балансовой (учётной) и остаточной балансовой стоимости, в состав национального богатства данный вид активов включается по остаточной стоимости.	484_264										
компания	фирма	дело							Бухгалтерский учет <b><font color="#cc0000">организации</font></b> ведет специализированная компания по гражданско-правовому договору.	485_264										
афера	проект	инициатива	выдумка	дело	затея				Первого же взгляда графу было достаточно, чтобы убедиться в том, что братья собрались в какое-то серьезное <b><font color="#cc0000">предприятие</font></b>: из-под плащей у братьев торчали концы шпаг, как полагается, но кроме шпаг при них были пистолеты.	486_266										
афера	проект	инициатива	выдумка	дело	затея				Дельцы бросали свои <b><font color="#cc0000">предприятия</font></b>, работники ― свои ремесла для того, чтобы отдаться молитве и покаянию.	487_266										
афера	проект	инициатива	выдумка	дело	затея				Оценка основных фондов <b><font color="#cc0000">предприятий</font></b> республики дана в разрезе по отраслям по полной балансовой (учётной) и остаточной балансовой стоимости, в состав национального богатства данный вид активов включается по остаточной стоимости.	488_266										
амплуа	функция	место	отправление	специальность	ремесло	повинность			Зоолог пошел к Горелову, чтобы, по <b><font color="#cc0000">обязанности</font></b> врача, проведать его, а Цой с Павликом быстро направились в каюту комиссара, у которого застали и Орехова.	489_269										
рукоделие	предназначение	необходимость	мастерство	назначение	деятельность	искусство			Зоолог пошел к Горелову, чтобы, по <b><font color="#cc0000">обязанности</font></b> врача, проведать его, а Цой с Павликом быстро направились в каюту комиссара, у которого застали и Орехова.	489_269										
роль	профессия	участие	важность	работа	долг	дело			Зоолог пошел к Горелову, чтобы, по <b><font color="#cc0000">обязанности</font></b> врача, проведать его, а Цой с Павликом быстро направились в каюту комиссара, у которого застали и Орехова.	489_269										
должность	торговля	служба	промысел	призвание	служение	занятие			Зоолог пошел к Горелову, чтобы, по <b><font color="#cc0000">обязанности</font></b> врача, проведать его, а Цой с Павликом быстро направились в каюту комиссара, у которого застали и Орехова.	489_269										
времяпрепровождение	обязательство	промышленность	пост						Зоолог пошел к Горелову, чтобы, по <b><font color="#cc0000">обязанности</font></b> врача, проведать его, а Цой с Павликом быстро направились в каюту комиссара, у которого застали и Орехова.	489_269										
амплуа	функция	место	отправление	специальность	ремесло	повинность			<b><font color="#cc0000">Обязанность</font></b> для меня — дело священное.	490_269										
рукоделие	предназначение	необходимость	мастерство	назначение	деятельность	искусство			<b><font color="#cc0000">Обязанность</font></b> для меня — дело священное.	490_269										
роль	профессия	участие	важность	работа	долг	дело			<b><font color="#cc0000">Обязанность</font></b> для меня — дело священное.	490_269										
должность	торговля	служба	промысел	призвание	служение	занятие			<b><font color="#cc0000">Обязанность</font></b> для меня — дело священное.	490_269										
времяпрепровождение	обязательство	промышленность	пост						<b><font color="#cc0000">Обязанность</font></b> для меня — дело священное.	490_269										
ремесло	рукоделие	мастерство	сделка	деятельность	труд	занятость			Бурный старт Netscape в середине 90-х можно сравнить с тем, как в большой <b><font color="#cc0000">бизнес</font></b> за последние несколько лет вошла компания Google.	491_273										
профессия	род занятий	предприятие	фирма	работа	гешефт	операция			Бурный старт Netscape в середине 90-х можно сравнить с тем, как в большой <b><font color="#cc0000">бизнес</font></b> за последние несколько лет вошла компания Google.	491_273										
дело	затея	профессиональная деятельность							Бурный старт Netscape в середине 90-х можно сравнить с тем, как в большой <b><font color="#cc0000">бизнес</font></b> за последние несколько лет вошла компания Google.	491_273										
ремесло	рукоделие	мастерство	сделка	деятельность	труд	занятость			В царстве <b><font color="#cc0000">бизнеса</font></b>, в странах, подвластных англо-американскому империализму, с 1919–1922 годов усиленно рекламируются различные формы так называемого «организмизма» (от слова организм).	492_273										
профессия	род занятий	предприятие	фирма	работа	гешефт	операция			В царстве <b><font color="#cc0000">бизнеса</font></b>, в странах, подвластных англо-американскому империализму, с 1919–1922 годов усиленно рекламируются различные формы так называемого «организмизма» (от слова организм).	492_273										
дело	затея	профессиональная деятельность							В царстве <b><font color="#cc0000">бизнеса</font></b>, в странах, подвластных англо-американскому империализму, с 1919–1922 годов усиленно рекламируются различные формы так называемого «организмизма» (от слова организм).	492_273										
ремесло	рукоделие	мастерство	сделка	деятельность	труд	занятость			«Несмотря на все наши усилия по сохранению <b><font color="#cc0000">бизнеса</font></b>, запреты на продажу, введённые рядом американских судов, лишили нас возможности к дальнейшему продолжению работы», ― говорится в сообщении, размещённом на сайте 321 Studios.	493_273										
профессия	род занятий	предприятие	фирма	работа	гешефт	операция			«Несмотря на все наши усилия по сохранению <b><font color="#cc0000">бизнеса</font></b>, запреты на продажу, введённые рядом американских судов, лишили нас возможности к дальнейшему продолжению работы», ― говорится в сообщении, размещённом на сайте 321 Studios.	493_273										
дело	затея	профессиональная деятельность							«Несмотря на все наши усилия по сохранению <b><font color="#cc0000">бизнеса</font></b>, запреты на продажу, введённые рядом американских судов, лишили нас возможности к дальнейшему продолжению работы», ― говорится в сообщении, размещённом на сайте 321 Studios.	493_273										
ремесло	рукоделие	мастерство	сделка	деятельность	труд	занятость			В тех зданиях, где люди делают <b><font color="#cc0000">бизнес</font></b>, можно оставаться в шляпах.	494_273										
профессия	род занятий	предприятие	фирма	работа	гешефт	операция			В тех зданиях, где люди делают <b><font color="#cc0000">бизнес</font></b>, можно оставаться в шляпах.	494_273										
дело	затея	профессиональная деятельность							В тех зданиях, где люди делают <b><font color="#cc0000">бизнес</font></b>, можно оставаться в шляпах.	494_273										
предприятие	гешефт	операция	дело	сделка	затея				Впрочем, это наверняка далеко не последний сюрприз, который преподнесет именитая <b><font color="#cc0000">фирма</font></b> в ближайшие пару лет.	495_276										
предприятие	гешефт	операция	дело	сделка	затея				Ив Сен-Лоран - это <b><font color="#cc0000">фирма</font></b>, которую делают художники.	496_276										
предприятие	гешефт	операция	дело	сделка	затея				Ты хочешь сказать, что это не <b><font color="#cc0000">фирма</font></b>, а шарашкина контора?	497_276										
предприятие	гешефт	операция	дело	сделка	затея				Несколько бакинцев образовали в 1872 году нефтепромышленное и торговое Товарищество под <b><font color="#cc0000">фирмой</font></b> «Соучастники» и впоследствии это Товарищество преобразовано в акционерное общество под <b><font color="#cc0000">фирмой</font></b> «Нефтепромышленное и торговое общество „Соучастники“»...	498_276										
предприятие	гешефт	операция	дело	сделка	затея				В заключение господин В. У. пишет: «Литеры В. У. в течение нескольких лет являлись под разными статьями в русских журналах, и посему они сделались уже <b><font color="#cc0000">фирмою</font></b> литератора, их употребляющего» и пр. На сие объявляю, что г-н под <b><font color="#cc0000">фирмою</font></b> В. У. мне совершенно неизвестен, а по многим разысканиям и расспросам я удостоверился, что ни один ''литератор'' так не называется.	499_276										
предприятие	гешефт	операция	дело	сделка	затея				или Кирилл переработал «русскую» азбуку и русские книги... или он был <b><font color="#cc0000">фирмой</font></b>, за которой скрывается работа его «споспешников» славян.	500_276										
обратное	поступок	изготовление	осуществление	делимое	манипуляция	делитель			Первой из целой серии стратегических наступательных <b><font color="#cc0000">операций</font></b>, осуществленных советскими Вооруженными Силами в 1944 году, была <b><font color="#cc0000">операция</font></b> под Ленинградом и Новгородом.	501_278										
умножение	выходка	фабрикация	махинация	реализация	бизнес	фирма			Первой из целой серии стратегических наступательных <b><font color="#cc0000">операций</font></b>, осуществленных советскими Вооруженными Силами в 1944 году, была <b><font color="#cc0000">операция</font></b> под Ленинградом и Новгородом.	501_278										
работа	шаг	упражнение	дело	маневр	затея	выделка			Первой из целой серии стратегических наступательных <b><font color="#cc0000">операций</font></b>, осуществленных советскими Вооруженными Силами в 1944 году, была <b><font color="#cc0000">операция</font></b> под Ленинградом и Новгородом.	501_278										
деяние	деление	творение	акт	исполнение	сделка	производство			Первой из целой серии стратегических наступательных <b><font color="#cc0000">операций</font></b>, осуществленных советскими Вооруженными Силами в 1944 году, была <b><font color="#cc0000">операция</font></b> под Ленинградом и Новгородом.	501_278										
труд	процедура	действие	гешефт	занятие	создание	процесс			Первой из целой серии стратегических наступательных <b><font color="#cc0000">операций</font></b>, осуществленных советскими Вооруженными Силами в 1944 году, была <b><font color="#cc0000">операция</font></b> под Ленинградом и Новгородом.	501_278										
транзакция	подвиг	делание							Первой из целой серии стратегических наступательных <b><font color="#cc0000">операций</font></b>, осуществленных советскими Вооруженными Силами в 1944 году, была <b><font color="#cc0000">операция</font></b> под Ленинградом и Новгородом.	501_278										
обратное	поступок	изготовление	осуществление	делимое	манипуляция	делитель			Если изготовление детали производят на большом числе станков, предназначенных для выполнения одной <b><font color="#cc0000">операции</font></b>, то процесс расчленяют на операции, и такой процесс называют дифференцированным.	502_278										
умножение	выходка	фабрикация	махинация	реализация	бизнес	фирма			Если изготовление детали производят на большом числе станков, предназначенных для выполнения одной <b><font color="#cc0000">операции</font></b>, то процесс расчленяют на операции, и такой процесс называют дифференцированным.	502_278										
работа	шаг	упражнение	дело	маневр	затея	выделка			Если изготовление детали производят на большом числе станков, предназначенных для выполнения одной <b><font color="#cc0000">операции</font></b>, то процесс расчленяют на операции, и такой процесс называют дифференцированным.	502_278										
деяние	деление	творение	акт	исполнение	сделка	производство			Если изготовление детали производят на большом числе станков, предназначенных для выполнения одной <b><font color="#cc0000">операции</font></b>, то процесс расчленяют на операции, и такой процесс называют дифференцированным.	502_278										
труд	процедура	действие	гешефт	занятие	создание	процесс			Если изготовление детали производят на большом числе станков, предназначенных для выполнения одной <b><font color="#cc0000">операции</font></b>, то процесс расчленяют на операции, и такой процесс называют дифференцированным.	502_278										
транзакция	подвиг	делание							Если изготовление детали производят на большом числе станков, предназначенных для выполнения одной <b><font color="#cc0000">операции</font></b>, то процесс расчленяют на операции, и такой процесс называют дифференцированным.	502_278										
обратное	поступок	изготовление	осуществление	делимое	манипуляция	делитель			При испо́льзовании же совреме́нных техноло́гий ― таки́х как артороскопия коле́нного суста́ва, ― <b><font color="#cc0000">опера́ция</font></b> выполня́ется без разре́за, че́рез проко́л, и удаля́ется то́лько часть повреждённого мени́ска.	503_278										
умножение	выходка	фабрикация	махинация	реализация	бизнес	фирма			При испо́льзовании же совреме́нных техноло́гий ― таки́х как артороскопия коле́нного суста́ва, ― <b><font color="#cc0000">опера́ция</font></b> выполня́ется без разре́за, че́рез проко́л, и удаля́ется то́лько часть повреждённого мени́ска.	503_278										
работа	шаг	упражнение	дело	маневр	затея	выделка			При испо́льзовании же совреме́нных техноло́гий ― таки́х как артороскопия коле́нного суста́ва, ― <b><font color="#cc0000">опера́ция</font></b> выполня́ется без разре́за, че́рез проко́л, и удаля́ется то́лько часть повреждённого мени́ска.	503_278										
деяние	деление	творение	акт	исполнение	сделка	производство			При испо́льзовании же совреме́нных техноло́гий ― таки́х как артороскопия коле́нного суста́ва, ― <b><font color="#cc0000">опера́ция</font></b> выполня́ется без разре́за, че́рез проко́л, и удаля́ется то́лько часть повреждённого мени́ска.	503_278										
труд	процедура	действие	гешефт	занятие	создание	процесс			При испо́льзовании же совреме́нных техноло́гий ― таки́х как артороскопия коле́нного суста́ва, ― <b><font color="#cc0000">опера́ция</font></b> выполня́ется без разре́за, че́рез проко́л, и удаля́ется то́лько часть повреждённого мени́ска.	503_278										
транзакция	подвиг	делание							При испо́льзовании же совреме́нных техноло́гий ― таки́х как артороскопия коле́нного суста́ва, ― <b><font color="#cc0000">опера́ция</font></b> выполня́ется без разре́за, че́рез проко́л, и удаля́ется то́лько часть повреждённого мени́ска.	503_278										
обратное	поступок	изготовление	осуществление	делимое	манипуляция	делитель			Подготовка <b><font color="#cc0000">операции</font></b> по захвату плацдарма.	504_278										
умножение	выходка	фабрикация	махинация	реализация	бизнес	фирма			Подготовка <b><font color="#cc0000">операции</font></b> по захвату плацдарма.	504_278										
работа	шаг	упражнение	дело	маневр	затея	выделка			Подготовка <b><font color="#cc0000">операции</font></b> по захвату плацдарма.	504_278										
деяние	деление	творение	акт	исполнение	сделка	производство			Подготовка <b><font color="#cc0000">операции</font></b> по захвату плацдарма.	504_278										
труд	процедура	действие	гешефт	занятие	создание	процесс			Подготовка <b><font color="#cc0000">операции</font></b> по захвату плацдарма.	504_278										
транзакция	подвиг	делание							Подготовка <b><font color="#cc0000">операции</font></b> по захвату плацдарма.	504_278										
приключение	затея	начинание	махинация	предприятие	мошенничество	выдумка	похождение	авантюра	 - Знаете что: я уверена, что покупка вашего имения - очень выгодная для меня <b><font color="#cc0000">афера</font></b> и что мы сойдёмся; но вы должны мне дать… два дня - да, два дня сроку.	505_283										
приключение	затея	начинание	махинация	предприятие	мошенничество	выдумка	похождение	авантюра	В отчаянии, в досаде, без платья, без обеспечения на завтрашний день, окружённые возрастающими семьями, они бросаются, закрыв глаза, на <b><font color="#cc0000">аферы</font></b>, выдумывают спекуляции.	506_283										
напряжение	старание	работа	занятие	дело					Он работает учителем <b><font color="#cc0000">труда</font></b>.	507_285										
напряжение	старание	работа	занятие	дело					Я изучил <b><font color="#cc0000">труды</font></b> Дарвина.	508_285										
напряжение	старание	работа	занятие	дело					Я с <b><font color="#cc0000">трудом</font></b> держался на ногах.	509_285										
напряжение	старание	работа	занятие	дело					Веди ж нас - так будет тебе за <b><font color="#cc0000">труды</font></b>.	510_285										
напряжение	старание	работа	занятие	дело					Наша стенгазета — совместный <b><font color="#cc0000">труд</font></b> учеников и учителей.	511_285										
отправление	качество	занятие	деятельность						Этот материал не годится в <b><font color="#cc0000">работу</font></b>.	512_290										
отправление	качество	занятие	деятельность						Сдать <b><font color="#cc0000">работу</font></b> в срок.	513_290										
отправление	качество	занятие	деятельность						<b><font color="#cc0000">Работа</font></b> измеряется в Джоулях или калориях.	514_290										
отправление	качество	занятие	деятельность						Искать подходящую <b><font color="#cc0000">работу</font></b>.	515_290										
отправление	качество	занятие	деятельность						У него много печатных <b><font color="#cc0000">работ</font></b>.	516_290										
отправление	качество	занятие	деятельность						Мне принесли <b><font color="#cc0000">работу</font></b>.	517_290										
отправление	качество	занятие	деятельность						Вещь превосходной <b><font color="#cc0000">работы</font></b>.	518_290										
занятие	розничная продажа	торг	розничная торговля	реализация	розница	обращение	коммерция	сбыт	Имение его, потому что оно имение, а он&nbsp;— помещик, заложено и продаётся. <b><font color="#cc0000">Продажа</font></b> его началась ещё тогда, когда у Трифона Семеновича лысины не было, тянется до сих пор и, благодаря банковскому легковерию да Трифона Семеновича изворотливости, ужасно плохо клеится.	519_292										
занятие	розничная продажа	торг	розничная торговля	реализация	розница	обращение	коммерция	сбыт	Говорил снегирь, что надо жить припеваючи, а орёл подтвердил: «Имянно!» Говорил, что была бы у него розничная <b><font color="#cc0000">продажа</font></b> хорошая, а до прочего ни до чего ему дела нет, а орёл подтвердил: «Имянно!»	520_292										
торжище	занятие	продажа							Клянусь, ты будешь владеть конём; только за него ты должен отдать мне сестру Бэлу: Карагёз будет тебе калымом. Надеюсь, что <b><font color="#cc0000">торг</font></b> для тебя выгоден. Азамат молчал.	521_294										
торжище	занятие	продажа							Имение своё Тихон Иванович завещал, как и следовало ожидать, своему почтеннейшему благодетелю и великодушному покровителю, «Пантелею Еремеича Чертопханова»; но почтеннейшему благодетелю оно большой пользы не принесло, ибо в скорости было продано с публичного <b><font color="#cc0000">торга</font></b> ― частью для того, чтобы покрыть издержки надгробного монумента, статуи, которую Чертопханов (а в нём, видно, отозвалась отцовская жилка!)	522_294										
мировая	афера	компромисс	бизнес	фирма	уговор	операция			<b><font color="#cc0000">Сделка</font></b> между купцами и без договорного документа крепка. Слово купеческое — крепче камня.	523_297										
условие	соглашение	дело	затея						<b><font color="#cc0000">Сделка</font></b> между купцами и без договорного документа крепка. Слово купеческое — крепче камня.	523_297										
мировая	афера	компромисс	бизнес	фирма	уговор	операция			Где пьяный разгул, разврат, объегориванье ближнего, торжество <b><font color="#cc0000">гешефта</font></b>, там прежде всего ищите шампанского.	524_297										
условие	соглашение	дело	затея						Где пьяный разгул, разврат, объегориванье ближнего, торжество <b><font color="#cc0000">гешефта</font></b>, там прежде всего ищите шампанского.	524_297										
мировая	афера	компромисс	бизнес	фирма	уговор	операция			Заключить <b><font color="#cc0000">сделку</font></b>. Расторгнуть <b><font color="#cc0000">сделку</font></b>. Завершить <b><font color="#cc0000">сделку</font></b>. Вести переговоры о <b><font color="#cc0000">сделке</font></b>. Торговая <b><font color="#cc0000">сделка</font></b>. Финансовая <b><font color="#cc0000">сделка</font></b>. <b><font color="#cc0000">Сделка</font></b> слияния.	525_297										
условие	соглашение	дело	затея						Заключить <b><font color="#cc0000">сделку</font></b>. Расторгнуть <b><font color="#cc0000">сделку</font></b>. Завершить <b><font color="#cc0000">сделку</font></b>. Вести переговоры о <b><font color="#cc0000">сделке</font></b>. Торговая <b><font color="#cc0000">сделка</font></b>. Финансовая <b><font color="#cc0000">сделка</font></b>. <b><font color="#cc0000">Сделка</font></b> слияния.	525_297										
мировая	афера	компромисс	бизнес	фирма	уговор	операция			Ничего, кроме голубей, не хотел знать, гонял их целыми днями; мальчишка, но у него лучшая в городе голубиная охота, и не просто охота, а предприятие, он с малых лет делал дела, и первым делом были голуби: менял, продавал, брал выкуп за пойманных голубей, - в общем, делал свой <b><font color="#cc0000">гешефт</font></b>, и вся его жизнь была <b><font color="#cc0000">гешефт</font></b>.	526_297										
условие	соглашение	дело	затея						Ничего, кроме голубей, не хотел знать, гонял их целыми днями; мальчишка, но у него лучшая в городе голубиная охота, и не просто охота, а предприятие, он с малых лет делал дела, и первым делом были голуби: менял, продавал, брал выкуп за пойманных голубей, - в общем, делал свой <b><font color="#cc0000">гешефт</font></b>, и вся его жизнь была <b><font color="#cc0000">гешефт</font></b>.	526_297										
увлечение	желание	амплуа	специальность	струнка	склонность	интерес			<b><font color="#cc0000">Способность</font></b> этого вещества впитывать воду. <b><font color="#cc0000">Способность</font></b> ученика схватывать информацию на лету.	527_298										
любовь	дарование	дар	годность	работа	одарённость	дело			<b><font color="#cc0000">Способность</font></b> этого вещества впитывать воду. <b><font color="#cc0000">Способность</font></b> ученика схватывать информацию на лету.	527_298										
наклонность	умение	служба	правоспособность	талант	задатки	промысел			<b><font color="#cc0000">Способность</font></b> этого вещества впитывать воду. <b><font color="#cc0000">Способность</font></b> ученика схватывать информацию на лету.	527_298										
работоспособность	ловкость	призвание	переимчивость	восприимчивость	дееспособность	предрасположенность			<b><font color="#cc0000">Способность</font></b> этого вещества впитывать воду. <b><font color="#cc0000">Способность</font></b> ученика схватывать информацию на лету.	527_298										
занятие	гений	талантливость	кредитоспособность	жилка	даровитость				<b><font color="#cc0000">Способность</font></b> этого вещества впитывать воду. <b><font color="#cc0000">Способность</font></b> ученика схватывать информацию на лету.	527_298										
увлечение	желание	амплуа	специальность	струнка	склонность	интерес			У него выдающиеся музыкальные <b><font color="#cc0000">способности</font></b>.	528_298										
любовь	дарование	дар	годность	работа	одарённость	дело			У него выдающиеся музыкальные <b><font color="#cc0000">способности</font></b>.	528_298										
наклонность	умение	служба	правоспособность	талант	задатки	промысел			У него выдающиеся музыкальные <b><font color="#cc0000">способности</font></b>.	528_298										
работоспособность	ловкость	призвание	переимчивость	восприимчивость	дееспособность	предрасположенность			У него выдающиеся музыкальные <b><font color="#cc0000">способности</font></b>.	528_298										
занятие	гений	талантливость	кредитоспособность	жилка	даровитость				У него выдающиеся музыкальные <b><font color="#cc0000">способности</font></b>.	528_298										
амплуа	специальность	струнка	склонность	дарование	божья искра	дар			Вот это <b><font color="#cc0000">талант</font></b>!	529_300										
годность	работа	одарённость	дело	умение	нюх	служба			Вот это <b><font color="#cc0000">талант</font></b>!	529_300										
правоспособность	задатки	промысел	божий дар	работоспособность	ловкость	призвание			Вот это <b><font color="#cc0000">талант</font></b>!	529_300										
переимчивость	восприимчивость	дееспособность	предрасположенность	занятие	гений	талантливость			Вот это <b><font color="#cc0000">талант</font></b>!	529_300										
кредитоспособность	жилка	даровитость	способность						Вот это <b><font color="#cc0000">талант</font></b>!	529_300										
встреча	драма	происшествие	история	карамболь	прецедент	обстоятельство			- Душа моя, - зашептал мировой, - отчасти я вас не понимаю, так сказать… Ведь вы виноваты в этом <b><font color="#cc0000">инциденте</font></b>! Хлобыстать по физиономии в конце девятнадцатого века - это, некоторым образом, как хотите, не того… Он мерзавец, но-о-о, согласитесь, и вы поступили неосторожно…	530_307										
похождение	событие	приключение	оказия	сцена	пассаж	быль			- Душа моя, - зашептал мировой, - отчасти я вас не понимаю, так сказать… Ведь вы виноваты в этом <b><font color="#cc0000">инциденте</font></b>! Хлобыстать по физиономии в конце девятнадцатого века - это, некоторым образом, как хотите, не того… Он мерзавец, но-о-о, согласитесь, и вы поступили неосторожно…	530_307										
эпизод	случайность	факт	казус	трагедия	передряга	дело	авантюра		- Душа моя, - зашептал мировой, - отчасти я вас не понимаю, так сказать… Ведь вы виноваты в этом <b><font color="#cc0000">инциденте</font></b>! Хлобыстать по физиономии в конце девятнадцатого века - это, некоторым образом, как хотите, не того… Он мерзавец, но-о-о, согласитесь, и вы поступили неосторожно…	530_307										
происшествие	история	прецедент	обстоятельство	приключение	оказия	ситуация			В моей жизни за этот месяц произошло несколько <b><font color="#cc0000">событий</font></b>.	531_308										
казус	передряга	инцидент	дело	эпизод					В моей жизни за этот месяц произошло несколько <b><font color="#cc0000">событий</font></b>.	531_308										
встреча	драма	происшествие	история	карамболь	обстоятельство	похождение			Исторические <b><font color="#cc0000">прецеденты</font></b> есть: именно так контролировал римский престол Европу несколько столетий вплоть до появления протестантских движений.	532_309										
событие	оказия	приключение	сцена	пассаж	пример	быль			Исторические <b><font color="#cc0000">прецеденты</font></b> есть: именно так контролировал римский престол Европу несколько столетий вплоть до появления протестантских движений.	532_309										
эпизод	факт	казус	трагедия	передряга	инцидент	дело	авантюра		Исторические <b><font color="#cc0000">прецеденты</font></b> есть: именно так контролировал римский престол Европу несколько столетий вплоть до появления протестантских движений.	532_309										
происшествие	информация	событие	факт	существование	положение	ситуация			Реже обособляются <b><font color="#cc0000">обстоятельства</font></b>, выраженные наречием.	533_310										
данные	наличие	сведение	дело	знание					Реже обособляются <b><font color="#cc0000">обстоятельства</font></b>, выраженные наречием.	533_310										
происшествие	информация	событие	факт	существование	положение	ситуация			Его успеху помогло одно о<b><font color="#cc0000">бстоятельство</font></b>:его папа был богат и замолвил слово за сына	534_310										
